namespace,track,namespace_label,country_code,country_name,region_level,regions,rows,year_min,year_max,latest_li_year,li_rows,ili_rows,hli_rows,ihli_rows,source_bundle,method_flag,quality_flag,evidence_tier,input_method,source_evidence_badges,limitation_note,latest_ili_year,latest_hli_year,latest_ihli_year
eu_nuts2_prt_v1,official_clean,Portugal / EU NUTS2 pilot,PRT,Portugal,nuts2,12,294,2000,2024,2023.0,101,0,0,0,eurostat_nuts2_gdppc_pps_eu27_2020_hab+eurostat_nuts2_lexp_birth_total|eurostat_nuts2_gdppc_pps_eu27_2020_hab+eurostat_nuts2_lexp_birth_total+ine_pt_0009941_gini_html_table,observed_inputs_only|observed_inputs_only+observed_html_table_extraction,observed_eurostat_li_no_subnational_gini_hale|observed_eurostat_li_no_subnational_gini_hale+official_stat_pt_starred_table_value|observed_eurostat_li_no_subnational_gini_hale+official_stat_pt_html_table,harmonized_observed,observed_inputs_only|observed_inputs_only+observed_html_table_extraction,observed source,inputs use the labelled source family shown in the provenance fields,,,
eu_nuts2_rou_v1,extended_experimental,Romania / EU NUTS2 pilot,ROU,Romania,nuts2,8,184,2000,2024,2024.0,104,0,0,0,eurostat_nuts2_gdppc_pps_eu27_2020_hab+eurostat_nuts2_lexp_birth_total,observed_inputs_only,observed_eurostat_li_no_subnational_gini_hale,harmonized_observed,observed_inputs_only,observed source,inputs use the labelled source family shown in the provenance fields,,,
eu_nuts2_rou_v1,modelled_hale_experimental,Romania / EU NUTS2 pilot,ROU,Romania,nuts2,8,184,2000,2024,2024.0,104,0,0,0,eurostat_nuts2_gdppc_pps_eu27_2020_hab+eurostat_nuts2_lexp_birth_total,observed_inputs_only,observed_eurostat_li_no_subnational_gini_hale,harmonized_observed,observed_inputs_only,observed source,inputs use the labelled source family shown in the provenance fields,,,
eu_nuts2_rou_v1,official_clean,Romania / EU NUTS2 pilot,ROU,Romania,nuts2,8,184,2000,2024,2024.0,104,0,0,0,eurostat_nuts2_gdppc_pps_eu27_2020_hab+eurostat_nuts2_lexp_birth_total,observed_inputs_only,observed_eurostat_li_no_subnational_gini_hale,harmonized_observed,observed_inputs_only,observed source,inputs use the labelled source family shown in the provenance fields,,,
gdl_shdi_rus_levelx_v3,modelled_hale_experimental,Russian Federation / GDL SHDI level x,RUS,Russian Federation,gdl_level_x,8,272,1990,2023,2023.0,272,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_rus_levelx_v3,official_clean,Russian Federation / GDL SHDI level x,RUS,Russian Federation,gdl_level_x,8,272,1990,2023,2023.0,272,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_rwa_levelx_v3,modelled_hale_experimental,Rwanda / GDL SHDI level x,RWA,Rwanda,gdl_level_x,5,170,1990,2023,2023.0,170,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_rwa_levelx_v3,official_clean,Rwanda / GDL SHDI level x,RWA,Rwanda,gdl_level_x,5,170,1990,2023,2023.0,170,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_lca_levelx_v3,modelled_hale_experimental,Saint Lucia / GDL SHDI level x,LCA,Saint Lucia,gdl_level_x,2,48,2000,2023,2023.0,48,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_lca_levelx_v3,official_clean,Saint Lucia / GDL SHDI level x,LCA,Saint Lucia,gdl_level_x,2,48,2000,2023,2023.0,48,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_wsm_levelx_v3,modelled_hale_experimental,Samoa / GDL SHDI level x,WSM,Samoa,gdl_level_x,4,116,1995,2023,2023.0,116,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_wsm_levelx_v3,official_clean,Samoa / GDL SHDI level x,WSM,Samoa,gdl_level_x,4,116,1995,2023,2023.0,116,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_stp_levelx_v3,modelled_hale_experimental,Sao Tome & Principe / GDL SHDI level x,STP,Sao Tome & Principe,gdl_level_x,4,136,1990,2023,2023.0,136,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_stp_levelx_v3,official_clean,Sao Tome & Principe / GDL SHDI level x,STP,Sao Tome & Principe,gdl_level_x,4,136,1990,2023,2023.0,136,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_sau_levelx_v3,extended_experimental,Saudi Arabia / GDL SHDI level x,SAU,Saudi Arabia,gdl_level_x,5,5,2018,2018,2018.0,5,5,0,0,gdl_shdi_lgnic_lifexp_v9+sau_gastat_hies_2018_expenditure_gini_pdf_chart,gdl_lgnic_income_proxy_plus_gdl_lifexp+gastat_2018_figure20_expenditure_gini_visual_extraction_grouped_to_gdl_region_mean,proxy_observed_gdl_income_proxy+experimental_proxy_expenditure_gini_visual_pdf_chart_unweighted_group_mean,proxy_observed|approximation_candidate,gdl_shdi_lgnic_lifexp+gastat_expenditure_gini_grouped_proxy,GDL income proxy|expenditure-Gini proxy|geography proxy,"income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy|Gini is GASTAT household expenditure Gini from Figure 20, visually extracted from the official PDF chart and averaged over component administrative regions to match the broader GDL regional geography.",2018.0,,
gdl_shdi_sau_levelx_v3,modelled_hale_experimental,Saudi Arabia / GDL SHDI level x,SAU,Saudi Arabia,gdl_level_x,5,170,1990,2023,2023.0,170,5,0,0,gdl_shdi_lgnic_lifexp_v9|gdl_shdi_lgnic_lifexp_v9+sau_gastat_hies_2018_expenditure_gini_pdf_chart,gdl_lgnic_income_proxy_plus_gdl_lifexp|gdl_lgnic_income_proxy_plus_gdl_lifexp+gastat_2018_figure20_expenditure_gini_visual_extraction_grouped_to_gdl_region_mean,proxy_observed_gdl_income_proxy|proxy_observed_gdl_income_proxy+experimental_proxy_expenditure_gini_visual_pdf_chart_unweighted_group_mean,proxy_observed|proxy_observed|approximation_candidate,gdl_shdi_lgnic_lifexp|gdl_shdi_lgnic_lifexp+gastat_expenditure_gini_grouped_proxy,GDL income proxy|expenditure-Gini proxy|geography proxy,"income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy|Gini is GASTAT household expenditure Gini from Figure 20, visually extracted from the official PDF chart and averaged over component administrative regions to match the broader GDL regional geography.",2018.0,,
gdl_shdi_sau_levelx_v3,official_clean,Saudi Arabia / GDL SHDI level x,SAU,Saudi Arabia,gdl_level_x,5,170,1990,2023,2023.0,170,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_sen_levelx_v3,modelled_hale_experimental,Senegal / GDL SHDI level x,SEN,Senegal,gdl_level_x,10,340,1990,2023,2023.0,340,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_sen_levelx_v3,official_clean,Senegal / GDL SHDI level x,SEN,Senegal,gdl_level_x,10,340,1990,2023,2023.0,340,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_srb_levelx_v3,modelled_hale_experimental,Serbia / GDL SHDI level x,SRB,Serbia,gdl_level_x,4,116,1995,2023,2023.0,116,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_srb_levelx_v3,official_clean,Serbia / GDL SHDI level x,SRB,Serbia,gdl_level_x,4,116,1995,2023,2023.0,116,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_sle_levelx_v3,modelled_hale_experimental,Sierra Leone / GDL SHDI level x,SLE,Sierra Leone,gdl_level_x,14,476,1990,2023,2023.0,476,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_sle_levelx_v3,official_clean,Sierra Leone / GDL SHDI level x,SLE,Sierra Leone,gdl_level_x,14,476,1990,2023,2023.0,476,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
eu_nuts2_svk_v1,extended_experimental,Slovakia / EU NUTS2 pilot,SVK,Slovakia,nuts2,4,100,2000,2024,2024.0,100,0,0,0,eurostat_nuts2_gdppc_pps_eu27_2020_hab+eurostat_nuts2_lexp_birth_total,observed_inputs_only,observed_eurostat_li_no_subnational_gini_hale,harmonized_observed,observed_inputs_only,observed source,inputs use the labelled source family shown in the provenance fields,,,
eu_nuts2_svk_v1,modelled_hale_experimental,Slovakia / EU NUTS2 pilot,SVK,Slovakia,nuts2,4,100,2000,2024,2024.0,100,0,0,0,eurostat_nuts2_gdppc_pps_eu27_2020_hab+eurostat_nuts2_lexp_birth_total,observed_inputs_only,observed_eurostat_li_no_subnational_gini_hale,harmonized_observed,observed_inputs_only,observed source,inputs use the labelled source family shown in the provenance fields,,,
eu_nuts2_svk_v1,official_clean,Slovakia / EU NUTS2 pilot,SVK,Slovakia,nuts2,4,100,2000,2024,2024.0,100,0,0,0,eurostat_nuts2_gdppc_pps_eu27_2020_hab+eurostat_nuts2_lexp_birth_total,observed_inputs_only,observed_eurostat_li_no_subnational_gini_hale,harmonized_observed,observed_inputs_only,observed source,inputs use the labelled source family shown in the provenance fields,,,
eu_nuts2_svn_v1,extended_experimental,Slovenia / EU NUTS2 pilot,SVN,Slovenia,nuts2,2,50,2000,2024,2024.0,34,0,0,0,eurostat_nuts2_gdppc_pps_eu27_2020_hab+eurostat_nuts2_lexp_birth_total,observed_inputs_only,observed_eurostat_li_no_subnational_gini_hale,harmonized_observed,observed_inputs_only,observed source,inputs use the labelled source family shown in the provenance fields,,,
eu_nuts2_svn_v1,modelled_hale_experimental,Slovenia / EU NUTS2 pilot,SVN,Slovenia,nuts2,2,50,2000,2024,2024.0,34,0,0,0,eurostat_nuts2_gdppc_pps_eu27_2020_hab+eurostat_nuts2_lexp_birth_total,observed_inputs_only,observed_eurostat_li_no_subnational_gini_hale,harmonized_observed,observed_inputs_only,observed source,inputs use the labelled source family shown in the provenance fields,,,
eu_nuts2_svn_v1,official_clean,Slovenia / EU NUTS2 pilot,SVN,Slovenia,nuts2,2,50,2000,2024,2024.0,34,0,0,0,eurostat_nuts2_gdppc_pps_eu27_2020_hab+eurostat_nuts2_lexp_birth_total,observed_inputs_only,observed_eurostat_li_no_subnational_gini_hale,harmonized_observed,observed_inputs_only,observed source,inputs use the labelled source family shown in the provenance fields,,,
gdl_shdi_som_levelx_v3,modelled_hale_experimental,Somalia / GDL SHDI level x,SOM,Somalia,gdl_level_x,18,324,2006,2023,2023.0,324,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_som_levelx_v3,official_clean,Somalia / GDL SHDI level x,SOM,Somalia,gdl_level_x,18,324,2006,2023,2023.0,324,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_zaf_levelx_v3,modelled_hale_experimental,South Africa / GDL SHDI level x,ZAF,South Africa,gdl_level_x,9,306,1990,2023,2023.0,306,0,306,0,gdl_shdi_lgnic_lifexp_v9+ihme_gbd_2023_subnational_hale_modelled,gdl_lgnic_income_proxy_plus_gdl_lifexp+modelled_ihme_gbd_hale_age22_all_ages_subnational_bridge,proxy_observed_gdl_income_proxy+ihme_modelled_hale_age_id_22_all_ages_metric_years_subnational_bridge,proxy_observed|modelled,gdl_shdi_lgnic_lifexp+modelled_ihme_gbd_hale_age22_all_ages_subnational_bridge,GDL income proxy|IHME modelled HALE,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy|HALE is IHME/GBD modelled subnational HALE joined through a documented region bridge,,2023.0,
gdl_shdi_zaf_levelx_v3,official_clean,South Africa / GDL SHDI level x,ZAF,South Africa,gdl_level_x,9,306,1990,2023,2023.0,306,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_ssd_levelx_v3,modelled_hale_experimental,South Sudan / GDL SHDI level x,SSD,South Sudan,gdl_level_x,10,140,2010,2023,2023.0,140,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_ssd_levelx_v3,official_clean,South Sudan / GDL SHDI level x,SSD,South Sudan,gdl_level_x,10,140,2010,2023,2023.0,140,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
eu_nuts2_esp_v1,extended_experimental,Spain / EU NUTS2 pilot,ESP,Spain,nuts2,19,475,2000,2024,2024.0,474,323,0,0,eurostat_nuts2_gdppc_pps_eu27_2020_hab+eurostat_nuts2_lexp_birth_total|eurostat_nuts2_gdppc_pps_eu27_2020_hab+eurostat_nuts2_lexp_birth_total+ine_es_67246_standard_gini_csv,observed_inputs_only|observed_inputs_only+observed_csv_standard_gini_exact_nuts2_join,observed_eurostat_li_no_subnational_gini_hale|observed_eurostat_li_no_subnational_gini_hale+official_ine_standard_gini,harmonized_observed,observed_inputs_only|observed_inputs_only+observed_csv_standard_gini_exact_nuts2_join,observed source,inputs use the labelled source family shown in the provenance fields,2024.0,,
eu_nuts2_esp_v1,modelled_hale_experimental,Spain / EU NUTS2 pilot,ESP,Spain,nuts2,19,475,2000,2024,2024.0,474,323,342,304,eurostat_nuts2_gdppc_pps_eu27_2020_hab+eurostat_nuts2_lexp_birth_total|eurostat_nuts2_gdppc_pps_eu27_2020_hab+eurostat_nuts2_lexp_birth_total+esp_sanidad_esperanzas_vida_salud_2023_pdf|eurostat_nuts2_gdppc_pps_eu27_2020_hab+eurostat_nuts2_lexp_birth_total+ine_es_67246_standard_gini_csv+esp_sanidad_esperanzas_vida_salud_2023_pdf|eurostat_nuts2_gdppc_pps_eu27_2020_hab+eurostat_nuts2_lexp_birth_total+ine_es_67246_standard_gini_csv,observed_inputs_only|observed_inputs_only+sanidad_sullivan_healthy_life_years_birth_exact_nuts2_join|observed_inputs_only+observed_csv_standard_gini_exact_nuts2_join+sanidad_sullivan_healthy_life_years_birth_exact_nuts2_join|observed_inputs_only+observed_csv_standard_gini_exact_nuts2_join|observed_inputs_only+sanidad_sullivan_healthy_life_years_birth_ceuta_melilla_split_region_proxy|observed_inputs_only+observed_csv_standard_gini_exact_nuts2_join+sanidad_sullivan_healthy_life_years_birth_ceuta_melilla_split_region_proxy,observed_eurostat_li_no_subnational_gini_hale|observed_eurostat_li_no_subnational_gini_hale+official_healthy_life_years_proxy_exact_nuts2|observed_eurostat_li_no_subnational_gini_hale+official_ine_standard_gini+official_healthy_life_years_proxy_exact_nuts2|observed_eurostat_li_no_subnational_gini_hale+official_ine_standard_gini|observed_eurostat_li_no_subnational_gini_hale+official_healthy_life_years_proxy_combined_ceuta_melilla_assigned_to_split_nuts2|observed_eurostat_li_no_subnational_gini_hale+official_ine_standard_gini+official_healthy_life_years_proxy_combined_ceuta_melilla_assigned_to_split_nuts2,harmonized_observed|harmonized_observed|official_observed|proxy_observed,observed_inputs_only|observed_inputs_only+sanidad_sullivan_healthy_life_years_birth_exact_nuts2_join|observed_inputs_only+observed_csv_standard_gini_exact_nuts2_join+sanidad_sullivan_healthy_life_years_birth_exact_nuts2_join|observed_inputs_only+observed_csv_standard_gini_exact_nuts2_join|observed_inputs_only+sanidad_sullivan_healthy_life_years_birth_ceuta_melilla_split_region_proxy|observed_inputs_only+observed_csv_standard_gini_exact_nuts2_join+sanidad_sullivan_healthy_life_years_birth_ceuta_melilla_split_region_proxy,observed source|HLE proxy|geography proxy,inputs use the labelled source family shown in the provenance fields|HLE proxy is Spain Ministry of Health healthy life years at birth by autonomous community using Sullivan's method|HLE proxy is Spain Ministry of Health healthy life years at birth; the combined Ceuta and Melilla value is assigned to both split NUTS2 rows,2024.0,2023.0,2023.0
eu_nuts2_esp_v1,official_clean,Spain / EU NUTS2 pilot,ESP,Spain,nuts2,19,475,2000,2024,2024.0,474,0,0,0,eurostat_nuts2_gdppc_pps_eu27_2020_hab+eurostat_nuts2_lexp_birth_total|eurostat_nuts2_gdppc_pps_eu27_2020_hab+eurostat_nuts2_lexp_birth_total+ine_es_67246_standard_gini_csv,observed_inputs_only|observed_inputs_only+observed_csv_standard_gini_exact_nuts2_join,observed_eurostat_li_no_subnational_gini_hale|observed_eurostat_li_no_subnational_gini_hale+official_ine_standard_gini,harmonized_observed,observed_inputs_only|observed_inputs_only+observed_csv_standard_gini_exact_nuts2_join,observed source,inputs use the labelled source family shown in the provenance fields,,,
lka_dcs_district_v3,extended_experimental,Sri Lanka / DCS districts,LKA,Sri Lanka,district,25,25,2019,2019,2019.0,25,25,0,0,lka_dcs_hies_2019_life_tables_2011_2013_district_ili,dcs_hies_2019_mean_monthly_household_income_plus_2011_2013_sex_average_lexp_and_household_income_gini,official_observed_nominal_monthly_household_income_time_shifted_lexp_observed_gini,official_observed|proxy_observed|labelled_local_currency,sri_lanka_dcs_district_ili,official nominal income proxy|official LEXP sex-average|time-shifted LEXP|observed Gini,"Income is DCS mean monthly household income in nominal Sri Lankan rupees for 2019, not PPP GDPpc; life expectancy is the arithmetic average of male and female district life expectancy at birth from 2011-2013; Gini is the 2019 DCS household-income Gini by district",2019.0,,
lka_dcs_district_v3,modelled_hale_experimental,Sri Lanka / DCS districts,LKA,Sri Lanka,district,25,25,2019,2019,2019.0,25,25,0,0,lka_dcs_hies_2019_life_tables_2011_2013_district_ili,dcs_hies_2019_mean_monthly_household_income_plus_2011_2013_sex_average_lexp_and_household_income_gini,official_observed_nominal_monthly_household_income_time_shifted_lexp_observed_gini,official_observed|proxy_observed|labelled_local_currency,sri_lanka_dcs_district_ili,official nominal income proxy|official LEXP sex-average|time-shifted LEXP|observed Gini,"Income is DCS mean monthly household income in nominal Sri Lankan rupees for 2019, not PPP GDPpc; life expectancy is the arithmetic average of male and female district life expectancy at birth from 2011-2013; Gini is the 2019 DCS household-income Gini by district",2019.0,,
lka_dcs_district_v3,official_clean,Sri Lanka / DCS districts,LKA,Sri Lanka,district,25,25,2019,2019,2019.0,25,0,0,0,lka_dcs_hies_2019_life_tables_2011_2013_district_ili,dcs_hies_2019_mean_monthly_household_income_plus_2011_2013_sex_average_lexp_and_household_income_gini,official_observed_nominal_monthly_household_income_time_shifted_lexp_observed_gini,official_observed|proxy_observed|labelled_local_currency,sri_lanka_dcs_district_ili,official nominal income proxy|official LEXP sex-average|time-shifted LEXP|observed Gini,"Income is DCS mean monthly household income in nominal Sri Lankan rupees for 2019, not PPP GDPpc; life expectancy is the arithmetic average of male and female district life expectancy at birth from 2011-2013; Gini is the 2019 DCS household-income Gini by district",,,
gdl_shdi_sdn_levelx_v3,modelled_hale_experimental,Sudan / GDL SHDI level x,SDN,Sudan,gdl_level_x,15,240,2008,2023,2023.0,240,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_sdn_levelx_v3,official_clean,Sudan / GDL SHDI level x,SDN,Sudan,gdl_level_x,15,240,2008,2023,2023.0,240,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_sur_levelx_v3,modelled_hale_experimental,Suriname / GDL SHDI level x,SUR,Suriname,gdl_level_x,5,100,2004,2023,2023.0,100,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_sur_levelx_v3,official_clean,Suriname / GDL SHDI level x,SUR,Suriname,gdl_level_x,5,100,2004,2023,2023.0,100,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
eu_nuts2_swe_v1,extended_experimental,Sweden / EU NUTS2 pilot,SWE,Sweden,nuts2,8,200,2000,2024,2024.0,200,0,0,0,eurostat_nuts2_gdppc_pps_eu27_2020_hab+eurostat_nuts2_lexp_birth_total,observed_inputs_only,observed_eurostat_li_no_subnational_gini_hale,harmonized_observed,observed_inputs_only,observed source,inputs use the labelled source family shown in the provenance fields,,,
eu_nuts2_swe_v1,modelled_hale_experimental,Sweden / EU NUTS2 pilot,SWE,Sweden,nuts2,8,200,2000,2024,2024.0,200,0,0,0,eurostat_nuts2_gdppc_pps_eu27_2020_hab+eurostat_nuts2_lexp_birth_total,observed_inputs_only,observed_eurostat_li_no_subnational_gini_hale,harmonized_observed,observed_inputs_only,observed source,inputs use the labelled source family shown in the provenance fields,,,
eu_nuts2_swe_v1,official_clean,Sweden / EU NUTS2 pilot,SWE,Sweden,nuts2,8,200,2000,2024,2024.0,200,0,0,0,eurostat_nuts2_gdppc_pps_eu27_2020_hab+eurostat_nuts2_lexp_birth_total,observed_inputs_only,observed_eurostat_li_no_subnational_gini_hale,harmonized_observed,observed_inputs_only,observed source,inputs use the labelled source family shown in the provenance fields,,,
gdl_shdi_che_levelx_v3,modelled_hale_experimental,Switzerland / GDL SHDI level x,CHE,Switzerland,gdl_level_x,7,238,1990,2023,2023.0,238,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_che_levelx_v3,official_clean,Switzerland / GDL SHDI level x,CHE,Switzerland,gdl_level_x,7,238,1990,2023,2023.0,238,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_syr_levelx_v3,modelled_hale_experimental,Syria / GDL SHDI level x,SYR,Syria,gdl_level_x,14,308,1990,2011,2011.0,308,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
